BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,HOLLIS HILLS,01 ONE FAMILY DWELLINGS,1,7818,40,,A1,85-55 214TH STREET,,11427,1,0,1,5500,2010,1955,1,A1,0,2024-11-08
4,LITTLE NECK,01 ONE FAMILY DWELLINGS,1,8134,140,,A2,250-60 42ND AVENUE,,11363,1,0,1,4400,2504,1955,1,A2,0,2024-11-08
4,DOUGLASTON,10 COOPS - ELEVATOR APARTMENTS,2,8178,8,,D4,"241-20 NORTHERN BLVD, 4N",,11362,,,,,,1964,2,D4,332000,2024-11-08
4,LITTLE NECK,01 ONE FAMILY DWELLINGS,1,8221,72,,A2,248-50 VAN ZANDT AVENUE,,11362,1,0,1,5000,1276,1950,1,A2,980000,2024-11-08
4,LITTLE NECK,09 COOPS - WALKUP APARTMENTS,2,8363,1,,C6,"252-19 63RD AVENUE, 1078",,11362,,,,,,1952,2,C6,289000,2024-11-08
4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,2,8489,1,,D4,"270-10 GRAND CENTRAL PARKWAY, 28Y",,11005,,,,,,1972,2,D4,323000,2024-11-08
4,GLEN OAKS,01 ONE FAMILY DWELLINGS,1,8548,36,,A0,76-54 271 STREET,,11040,1,0,1,5100,1375,1950,1,A0,905000,2024-11-08
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8686,17,,A1,78-26 270TH STREET,,11040,1,0,1,6000,1495,1950,1,A1,0,2024-11-08
4,WOODHAVEN,02 TWO FAMILY DWELLINGS,1,8842,142,,B3,86-36 79TH STREET,,11421,2,0,2,2220,1368,1920,1,B3,246000,2024-11-08
4,WOODHAVEN,02 TWO FAMILY DWELLINGS,1,8956,24,,B2,9042 78 STREET,,11421,2,0,2,2500,1800,1920,1,B2,830000,2024-11-08
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9087,44,,B9,101-11 86TH STREET,,11416,2,0,2,1329,1658,1930,1,B9,0,2024-11-08
4,RICHMOND HILL,13 CONDOS - ELEVATOR APARTMENTS,2,9285,1006,,R4,"132-43 METROPOLITAN AVENUE, 3E",3E,11418,1,,1,,,2022,2,R4,568184,2024-11-08
4,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,2,9666,1,,D4,"139-15 83RD AVE, 131",,11435,,,,,,1958,2,D4,289000,2024-11-08
4,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,2,9711,32,,D4,"140-10 84TH DRIVE, 3H",,11435,,,,,,1959,2,D4,165000,2024-11-08
4,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,2,9835,3,,D4,"175-20 WEXFORD TERRACE, 11J",,11432,,,,,,1969,2,D4,220000,2024-11-08
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10088,25,,A1,146-57 107TH AVENUE,,11435,1,0,1,2500,1434,1920,1,A1,605000,2024-11-08
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10259,96,,A1,175-09 109TH AVENUE,,11433,1,0,1,2000,1054,1950,1,A1,682500,2024-11-08
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10367,50,,A1,188-11 104TH AVENUE,,11412,1,0,1,2500,1440,1925,1,A1,100,2024-11-08
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10396,5,,A1,189-21 114TH ROAD,,11412,1,0,1,3517,1680,1940,1,A1,1075000,2024-11-08
4,ST. ALBANS,02 TWO FAMILY DWELLINGS,1,10420,79,,B3,187-22 KEESEVILLE AVENUE,,11412,2,0,2,3042,1420,1930,1,B3,0,2024-11-08
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10657,52,,A5,8989 VANDERVEER STREET,,11427,1,0,1,2000,1430,1935,1,A5,430000,2024-11-08
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11107,37,,A1,218-26 103RD AVENUE,,11429,1,0,1,5000,1830,1955,1,A1,800000,2024-11-08
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS,1,11136,6,,B3,214-10 113 AVE,,11429,2,0,2,3000,1672,1930,1,B3,0,2024-11-08
4,HOWARD BEACH,10 COOPS - ELEVATOR APARTMENTS,2,11446,12,,D4,"84-20 153RD AVENUE, 5D",,11414,,,,,,1964,2,D4,319000,2024-11-08
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,11977,55,,A1,114-39 146 STREET,,11436,1,0,1,2000,896,1925,1,A1,544000,2024-11-08
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12114,7,,B3,147-07 NORTH CONDUIT AVENUE,,11436,2,0,2,4900,2416,1950,1,B3,0,2024-11-08
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12251,18,,B3,16020 121ST AVENUE,,11434,2,0,2,3000,1584,1920,1,B3,525000,2024-11-08
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,12900,11,,A1,130-99 222ND STREET,,11413,1,0,1,3411,936,1930,1,A1,936000,2024-11-08
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,13049,59,,A5,179-28 142ND AVENUE,,11434,1,0,1,2350,1148,2005,1,A5,740000,2024-11-08
4,ARVERNE,21 OFFICE BUILDINGS,4,15890,37,,O7,338 BEACH 54 STREET,,11692,0,2,2,4000,2198,1957,4,O7,1125000,2024-11-08
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027,40,,B2,611 BEACH 66 STREET,,11692,2,0,2,4000,2150,2001,1,B2,577226,2024-11-08
4,LONG ISLAND CITY,14 RENTALS - 4-10 UNIT,2A,339,66,,S9,35-52 28TH STREET,,11106,2,3,5,2120,4200,1931,2,S9,0,2024-11-09
4,LONG ISLAND CITY,02 TWO FAMILY DWELLINGS,1,340,48,,B1,35-58 29TH STREET,,11106,2,0,2,1698,2982,1930,1,B1,0,2024-11-09
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,5705,17,,B3,58-24 198TH STREET,,11365,2,0,2,4000,2349,1945,1,B3,0,2024-11-09
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS,1,6412,19,,B1,6144 146 STREET,,11367,2,0,2,1775,1770,1950,1,B1,0,2024-11-09
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,6413,19,,B1,146-22 BOOTH MEMORIAL AVE,,11355,2,0,2,2574,974,1950,1,B1,0,2024-11-09
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,6721,9,,A2,154-21 59TH AVENUE,,11355,1,0,1,3456,1075,1960,1,A2,0,2024-11-09
4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,2,8489,1,,D4,"271-10 GRAND CENTRAL PARKWAY, 27L",,11005,,,,,,1972,2,D4,0,2024-11-09
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9607,8,,A1,127-16 107 AVE,,11419,1,0,1,2000,1170,1920,1,A1,0,2024-11-09
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11690,22,,A1,116-32 135TH STREET,,11420,1,0,1,2767,1056,1940,1,A1,0,2024-11-09
4,CORONA,03 THREE FAMILY DWELLINGS,1,1771,41,,C0,37-21 104TH STREET,,11368,3,0,3,2500,3040,1931,1,C0,0,2024-11-10
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6604,62,,A5,13765 75TH ROAD,,11367,1,0,1,1800,1440,1935,1,A5,0,2024-11-10
4,ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1565,1106,,R4,"93-09 LAMONT AVE, 3C",3C,11373,1,,1,,,2021,2,R4,455286,2024-11-11
4,ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1565,1112,,R4,"93-09 LAMONT AVE, 5C",5C,11373,1,,1,,,2021,2,R4,474652,2024-11-11
4,ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1565,1115,,R4,"93-09 LAMONT AVE, 6C",6C,11373,1,,1,,,2021,2,R4,483678,2024-11-11
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,2175,24,,A1,108-38 66TH ROAD,,11375,1,0,1,4000,2220,1940,1,A1,10,2024-11-11
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3209,20,,A1,69-28 MANSE STREET,,11375,1,0,1,2633,1568,1930,1,A1,0,2024-11-11
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3381,34,,B1,20-32 HARMAN STREET,,11385,2,0,2,2500,1980,1920,1,B1,0,2024-11-11
4,GLENDALE,02 TWO FAMILY DWELLINGS,1,3900,95,,B3,91-08 71ST AVENUE,,11375,2,0,2,2800,1384,1925,1,B3,0,2024-11-11
4,COLLEGE POINT,04 TAX CLASS 1 CONDOS,1A,4019,1093,,R3,"5-26 115TH STREET, 526F",526F,11356,1,,1,,,,1,R3,0,2024-11-11
4,FLUSHING-NORTH,46 CONDO STORE BUILDINGS,4,5058,1001,,RK,"150-15 BARCLAY AVE, S1",S1,11355,,1,1,,,2021,4,RK,0,2024-11-11
4,FLUSHING-NORTH,43 CONDO OFFICE BUILDINGS,4,5058,1002,,RB,"150-15 BARCLAY AVE, C1",C1,11355,,1,1,,,2021,4,RB,0,2024-11-11
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5058,1003,,R4,"150-15 BARCLAY AVE, 2A",2A,11355,1,,1,,,2021,2,R4,0,2024-11-11
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5058,1005,,R4,"150-15 BARCLAY AVE, 2C",2C,11355,1,,1,,,2021,2,R4,0,2024-11-11
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5058,1006,,R4,"150-15 BARCLAY AVE, 2D",2D,11355,1,,1,,,2021,2,R4,0,2024-11-11
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5058,1008,,R4,"150-15 BARCLAY AVE, 3B",3B,11355,1,,1,,,2021,2,R4,0,2024-11-11
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5058,1012,,R4,"150-15 BARCLAY AVE, 4B",4B,11355,1,,1,,,2021,2,R4,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1014,,RG,"150-15 BARCLAY AVE, P2",P2,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1015,,RG,"150-15 BARCLAY AVE, P3",P3,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1016,,RG,"150-15 BARCLAY AVE, P4",P4,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1017,,RG,"150-15 BARCLAY AVE, P5",P5,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1018,,RG,"150-15 BARCLAY AVE, P6",P6,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1020,,RG,"150-15 BARCLAY AVE, P8",P8,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1021,,RG,"150-15 BARCLAY AVE, P9",P9,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-NORTH,44 CONDO PARKING,4,5058,1022,,RG,"150-15 BARCLAY AVE, P10",P10,11355,,1,1,,,2021,4,RG,0,2024-11-11
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS,1A,6797,1171,,R3,"71-38 SUTTON PLACE, 1",1,11365,1,,1,,,,1,R3,0,2024-11-11
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7916,13,,A2,80-24 231ST STREET,,11427,1,0,1,5000,1185,1950,1,A2,0,2024-11-11
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8787,69,,A1,84-31 257TH STREET,,11001,1,0,1,4000,1584,1945,1,A1,0,2024-11-11
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9275,35,,S2,121-02 HILLSIDE AVENUE,,11418,2,1,3,4323,3720,1925,1,S2,0,2024-11-11
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9275,39,,S2,121-08 HILLSIDE AVENUE,,11418,2,1,3,3074,4728,2007,1,S2,0,2024-11-11
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9275,40,,B2,121-10 HILLSIDE AVENUE,,11418,2,0,2,3000,2212,1925,1,B2,0,2024-11-11
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9275,79,,A1,86-11 121ST STREET,,11418,1,0,1,5055,3895,2012,1,A1,0,2024-11-11
4,RICHMOND HILL,22 STORE BUILDINGS,4,9275,162,,K2,121-15 JAMAICA AVENUE,,11418,0,2,2,1050,2080,2004,4,K2,0,2024-11-11
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10314,72,,A1,115-25 179TH STREET,,11434,1,0,1,8000,2779,1915,1,A1,0,2024-11-11
4,ST. ALBANS,05 TAX CLASS 1 VACANT LAND,1B,10314,76,,V0,N/A 179TH STREET,,11433,0,0,0,6000,0,,1,V0,0,2024-11-11
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10964,109,,A5,111-30 FRANCIS LEWIS BOULEVARD,,11429,1,0,1,1800,1224,1950,1,A5,630000,2024-11-11
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11757,28,,B3,121-41 133RD STREET,,11420,2,0,2,3000,1120,1920,1,B3,2000,2024-11-11
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12367,199,,B3,170-06 FOCH BOULEVARD,,11434,2,0,2,4900,1748,1950,1,B3,260000,2024-11-11
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12722,5,,A1,125-09 NEPTON STREET,,11413,1,0,1,3600,1040,1930,1,A1,0,2024-11-11
4,BELLE HARBOR,02 TWO FAMILY DWELLINGS,1,16275,24,,B3,163 BEACH 130TH STREET,,11694,2,0,2,3000,1926,1930,1,B3,0,2024-11-11
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1199,,R4,"27-28 THOMSON AVENUE, 553",553,11101,1,,1,,,1920,2,R4,970000,2024-11-12
4,ASTORIA,12 CONDOS - WALKUP APARTMENTS,2,503,1308,,R2,"11-32 31ST AVENUE, 3C",3C,11106,1,,1,,,2023,2,R2,778000,2024-11-12
4,ASTORIA,47 CONDO NON-BUSINESS STORAGE,4,503,1334,,RS,"11-32 31ST AVENUE, S5",S5,11106,,1,1,,,2023,4,RS,778000,2024-11-12
4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,652,29,,C2,25-27 36TH STREET,,11103,6,0,6,2500,6150,1924,2,C2,1600000,2024-11-12
4,ASTORIA,09 COOPS - WALKUP APARTMENTS,2,654,39,,C6,"24-39 38TH ST, B6",,11103,,,,,,1929,2,C6,638000,2024-11-12
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,786,44,,A1,43-19 20TH ROAD,,11105,1,0,1,2060,1324,1925,1,A1,1310000,2024-11-12
4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,2,909,17,,D6,26-01 4 STREET,,11102,118,2,120,47951,212517,2021,2,D6,0,2024-11-12
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1168,18,,B1,32-24 73RD STREET,,11370,2,0,2,2000,1417,1950,1,B1,0,2024-11-12
4,WOODSIDE,02 TWO FAMILY DWELLINGS,1,1327,39,,S2,56-12 ROOSEVELT AVENUE,,11377,2,1,3,3642,1480,1931,1,S2,1350000,2024-11-12
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-27 91ST STREET, 5H",,11372,,,,,,1958,2,D4,0,2024-11-12
4,ELMHURST,10 COOPS - ELEVATOR APARTMENTS,2,1561,12,,D4,"44-16 MACNISH STREET, 1G",,11373,,,,,,1950,2,D4,290000,2024-11-12
4,CORONA,01 ONE FAMILY DWELLINGS,1,1614,42,,A5,97-19 42ND AVENUE,,11368,1,0,1,1801,1665,1960,1,A5,800000,2024-11-12
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,1885,44,,A1,51-07 94TH STREET,,11373,1,0,1,3443,1740,1930,1,A1,684264,2024-11-12
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2,2100,15,,D4,"98-19 64TH AVENUE, 4G",,11374,,,,,,1949,2,D4,0,2024-11-12
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2234,6,,D4,"110-20 71ST AVE, 514",,11375,,,,,,1951,2,D4,315000,2024-11-12
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2252,10,,D4,"112-20 72ND DRIVE, C-17",,11375,,,,,,1956,2,D4,0,2024-11-12
4,MASPETH,30 WAREHOUSES,4,2371,112,,E1,61-26 MAURICE AVENUE,,11378,0,2,2,22000,21200,1973,4,E1,9775000,2024-11-12
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2698,46,,S1,60-63 FLUSHING AVENUE,,11378,1,1,2,976,1536,1920,1,S1,800000,2024-11-12
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2698,146,,S1,60-65 FLUSHING AVENUE,,11378,1,1,2,784,1536,1920,1,S1,800000,2024-11-12
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,2906,53,,B3,54-74 83 STREET,,11373,2,0,2,2500,1520,1940,1,B3,998000,2024-11-12
4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,1,2980,181,,B1,6309 71 STREET,,11379,2,0,2,1755,1472,1960,1,B1,1190000,2024-11-12
4,REGO PARK,02 TWO FAMILY DWELLINGS,1,3091,98,,B3,62-77 WETHEROLE STREET,,11374,2,0,2,2400,1632,1925,1,B3,1235000,2024-11-12
4,REGO PARK,13 CONDOS - ELEVATOR APARTMENTS,2,3104,1232,,R4,"65-18 AUSTIN STREET, 5B",5B,11374,1,,1,,,2018,2,R4,712775,2024-11-12
4,REGO PARK,22 STORE BUILDINGS,4,3168,1,,K1,67-25 AUSTIN STREET,,11375,0,1,1,3000,2077,1950,4,K1,0,2024-11-12
4,REGO PARK,05 TAX CLASS 1 VACANT LAND,1B,3168,3,,V0,67-21 AUSTIN STREET,,11375,0,0,0,3000,0,,1,V0,0,2024-11-12
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3233,22,,D4,"4 DARTMOUTH STREET, 21",,11375,,,,,,1931,2,D4,910000,2024-11-12
4,GLENDALE,02 TWO FAMILY DWELLINGS,1,3719,35,,B3,78-34 64TH PLACE,,11385,2,0,2,2300,1360,1920,1,B3,695000,2024-11-12
4,GLENDALE,01 ONE FAMILY DWELLINGS,1,3892,11,,A1,88-51 69TH ROAD,,11375,1,0,1,2367,1248,1920,1,A1,860000,2024-11-12
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4249,67,,A5,23-44 144TH STREET,,11357,1,0,1,1600,1700,1935,1,A5,0,2024-11-12
4,BEECHHURST,10 COOPS - ELEVATOR APARTMENTS,2,4574,80,,D4,"166-25 POWELLS COVE BLVD., 15B",,11357,,,,,,1956,2,D4,0,2024-11-12
4,BEECHHURST,10 COOPS - ELEVATOR APARTMENTS,2,4591,145,,D4,"10-34 166TH STREET, 6D",,11357,,,,,,1958,2,D4,10,2024-11-12
4,WHITESTONE,02 TWO FAMILY DWELLINGS,1,4686,3,,B3,17-33 150TH STREET,,11357,2,0,2,3800,2280,1955,1,B3,2170000,2024-11-12
4,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4772,1,,D4,"142-20 26TH AVE, 1C",,11354,,,,,,1954,2,D4,310000,2024-11-12
4,FLUSHING-NORTH,44 CONDO PARKING,4,5066,2312,,RG,"131-02A 40TH ROAD, P12",P12,11354,,1,1,,,2020,4,RG,648116,2024-11-12
4,FLUSHING-NORTH,44 CONDO PARKING,4,5066,2337,,RG,"131-02A 40TH ROAD, P37",P37,11354,,1,1,,,2020,4,RG,674082,2024-11-12
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5066,2553,,R4,"131-02A 40TH ROAD, 9F",9F,11354,1,,1,,,2020,2,R4,786781,2024-11-12
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5066,2585,,R4,"131-02A 40TH ROAD, 12E",12E,11354,1,,1,,,2020,2,R4,674082,2024-11-12
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5066,2590,,R4,"131-02A 40TH ROAD, 12J",12J,11354,1,,1,,,2020,2,R4,607515,2024-11-12
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5066,2593,,R4,"131-02A 40TH ROAD, 13B",13B,11354,1,,1,,,2020,2,R4,648116,2024-11-12
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5076,1117,,R4,"131-19 FOWLER AVE, 5A",5A,11355,1,,1,,,2019,2,R4,566147,2024-11-12
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5234,58,,A1,52-15 BOWNE STREET,,11355,1,0,1,5550,2400,1930,1,A1,1610000,2024-11-12
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5249,75,,A1,33-64 165TH STREET,,11358,1,0,1,6000,2719,1930,1,A1,1600000,2024-11-12
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5297,43,,A1,35-06 170 ST,,11358,1,0,1,6000,1820,1935,1,A1,996000,2024-11-12
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 4C",,11360,,,,,,1969,2,D4,325000,2024-11-12
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,5977,49,,A5,28-33 202ND STREET,,11360,1,0,1,2442,1520,1930,1,A5,1060000,2024-11-12
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6020,4,,A5,29-07 UTOPIA PARKWAY,,11358,1,0,1,2394,1258,1945,1,A5,725000,2024-11-12
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,6265,6,,B1,204-16 42ND AVENUE,,11361,2,0,2,1536,2882,1930,1,B1,998000,2024-11-12
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,6408,21,,B3,142-09 59 AVENUE,,11355,2,0,2,3851,1888,1940,1,B3,0,2024-11-12
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6597,27,,A5,70-35 137 STREET,,11367,1,0,1,4120,1586,1940,1,A5,1200000,2024-11-12
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6686,2,,A5,147-04 76TH ROAD,,11367,1,0,1,1800,1224,1945,1,A5,881500,2024-11-12
4,OAKLAND GARDENS,03 THREE FAMILY DWELLINGS,1,7606,17,,C0,61-14 217TH STREET,,11364,3,0,3,2125,2968,1960,1,C0,0,2024-11-12
4,OAKLAND GARDENS,09 COOPS - WALKUP APARTMENTS,2,7629,2,,C6,"69-25 BELL BOULEVARD, 32",,11364,,,,,,1949,2,C6,375000,2024-11-12
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,7732,2,,D4,"73-23 210TH STREET, 3C",,11364,,,,,,1952,2,D4,285000,2024-11-12
4,OAKLAND GARDENS,09 COOPS - WALKUP APARTMENTS,2,7755,3,,C6,"74-44 220TH STREET, 345B2",,11364,,,,,,1952,2,C6,375000,2024-11-12
4,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8286,116,,A5,239-47 65TH AVENUE,,11362,1,0,1,1944,1008,1960,1,A5,0,2024-11-12
4,LITTLE NECK,09 COOPS - WALKUP APARTMENTS,2,8367,2,,C6,"61-33 255TH STREET, 985",,11362,,,,,,1952,2,C6,218000,2024-11-12
4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,2,8489,1,,D4,"26910 GRAND CENTRAL PARKWAY, 28L",,11005,,,,,,1972,2,D4,575000,2024-11-12
4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,2,8489,1,,D4,"270-10 GRAND CENTRAL PARKWAY, 30Y",,11005,,,,,,1972,2,D4,325000,2024-11-12
4,GLEN OAKS,09 COOPS - WALKUP APARTMENTS,2,8490,2,,C6,"247-19 77TH CRESCENT, 20A21",,11426,,,,,,1948,2,C6,0,2024-11-12
4,GLEN OAKS,09 COOPS - WALKUP APARTMENTS,2,8490,2,,C6,"247-25 77TH CRESCENT, 20F51",,11426,,,,,,1948,2,C6,0,2024-11-12
4,WOODHAVEN,02 TWO FAMILY DWELLINGS,1,8937,88,,B2,87-17 96TH STREET,,11421,2,0,2,4000,2970,1901,1,B2,0,2024-11-12
4,WOODHAVEN,01 ONE FAMILY DWELLINGS,1,8978,57,,A1,91-21 84TH STREET,,11421,1,0,1,2000,1336,1920,1,A1,710000,2024-11-12
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9228,14,,B3,86-20 115 STREET,,11418,2,0,2,5000,3276,1920,1,B3,1184000,2024-11-12
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9524,21,,B1,104-30 104TH STREET,,11417,2,0,2,2300,2332,1910,1,B1,960000,2024-11-12
4,RICHMOND HILL,22 STORE BUILDINGS,4,9575,1,,K2,121-02 LIBERTY AVENUE,,11419,0,2,2,2000,3060,1931,4,K2,0,2024-11-12
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9614,13,,A1,107-18 135TH STREET,,11419,1,0,1,2800,1280,1920,1,A1,730000,2024-11-12
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9626,26,,B2,87-48 139TH STREET,,11435,2,0,2,2600,1720,1920,1,B2,778961,2024-11-12
4,BRIARWOOD,01 ONE FAMILY DWELLINGS,1,9743,114,,A1,147-16 COOLIDGE AVENUE,,11435,1,0,1,2408,1280,1925,1,A1,885000,2024-11-12
4,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,2,9835,3,,D4,"175-20 WEXFORD TERRACE, 8M",,11432,,,,,,1969,2,D4,385000,2024-11-12
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,10090,34,,B2,146-55 SHORE AVENUE,,11435,2,0,2,2500,1440,1915,1,B2,562000,2024-11-12
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10970,25,,A1,194-13 112TH ROAD,,11412,1,0,1,2942,1544,1930,1,A1,0,2024-11-12
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,11012,8,,A1,194-06 114TH DRIVE,,11412,1,0,1,3000,1224,1920,1,A1,530000,2024-11-12
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS,1,11144,11,,B3,216-10 111TH AVENUE,,11429,2,0,2,3000,1764,1930,1,B3,0,2024-11-12
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11325,27,,A5,116-13 224TH STREET,,11411,1,0,1,3233,924,1935,1,A5,0,2024-11-12
4,HOWARD BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,11417,4109,,R4,"87-10 149TH AVENUE, 1J",1J,11414,1,,1,,,1969,2,R4,300000,2024-11-12
