BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,WOODROW,02 TWO FAMILY DWELLINGS,1,7267,205,,B9,24 HEMLOCK LANE,,10309,2,0,2,3801,2704,1996,1,B9,0,2023-05-30
5,WOODROW,02 TWO FAMILY DWELLINGS,1,7267,207,,B9,18 HEMLOCK LANE,,10309,2,0,2,3801,2704,1996,1,B9,830000,2023-05-30
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7924,6,,B2,7320 HYLAN BOULEVARD,,10307,2,0,2,4000,2664,1985,1,B2,0,2023-05-30
5,NEW BRIGHTON,07 RENTALS - WALKUP APARTMENTS,2A,25,33,,C3,347 WESTERVELT AVENUE,,10301,4,0,4,4928,5400,1900,2,C3,0,2023-05-31
5,NEW BRIGHTON,05 TAX CLASS 1 VACANT LAND,1B,119,29,,V0,N/A STANLEY AVENUE,,10301,0,0,0,200,0,,1,V0,10,2023-05-31
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,119,30,,A1,22 HARBOR VIEW COURT,,10301,1,0,1,4900,1176,1901,1,A1,10,2023-05-31
5,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,127,73,,A1,78 SILVER LAKE ROAD,,10301,1,0,1,3750,3289,2015,1,A1,0,2023-05-31
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,139,78,,A1,271 DAVIS AVENUE,,10310,1,0,1,2500,1436,1945,1,A1,589000,2023-05-31
5,WEST NEW BRIGHTON,13 CONDOS - ELEVATOR APARTMENTS,2,230,1243,,R4,"999 FOREST AVENUE, 4H",4H,10310,1,,1,,,1988,2,R4,320000,2023-05-31
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,233,24,,A1,90 GREENLEAF AVENUE,,10310,1,0,1,2520,1104,1925,1,A1,0,2023-05-31
5,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,262,7,,A5,639 BARD AVENUE,,10310,1,0,1,2880,1152,1970,1,A5,530000,2023-05-31
5,CLOVE LAKES,10 COOPS - ELEVATOR APARTMENTS,2,327,60,,D4,"1100 CLOVE ROAD, 4O",,10301,,,,,,1967,2,D4,200000,2023-05-31
5,TOMPKINSVILLE,44 CONDO PARKING,4,579,1047,,RP,55 AUSTIN PLACE,,10304,,1,1,,,1962,4,RP,310000,2023-05-31
5,TOMPKINSVILLE,13 CONDOS - ELEVATOR APARTMENTS,2,579,1224,,R4,"55 AUSTIN PLACE, 7G",7G,10304,1,,1,,,1962,2,R4,310000,2023-05-31
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,87,,A5,148 ELVIN STREET,,10314,1,0,1,2310,980,1988,1,A5,630000,2023-05-31
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,27,,A1,1091 RICHMOND ROAD,,10304,1,0,1,4973,2697,2022,1,A1,1200000,2023-05-31
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,119,,A1,36 SUMMIT AVENUE,,10306,1,0,1,8250,1790,1930,1,A1,785000,2023-05-31
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1026,7,,A9,105 SIMONSON PLACE,,10302,1,0,1,3400,704,1930,1,A9,0,2023-05-31
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1133,98,,A1,90 WALKER STREET,,10302,1,0,1,2640,1180,1935,1,A1,545000,2023-05-31
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS,1,1212,13,,B9,12 MAPLE PARKWAY,,10303,2,0,2,2945,1980,2001,1,B9,10,2023-05-31
5,PORT IVORY,02 TWO FAMILY DWELLINGS,1,1264,50,,B2,26 ARLINGTON AVENUE,,10303,2,0,2,3000,1586,2006,1,B2,456300,2023-05-31
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,75,,A5,58 CASWELL LANE,,10314,1,0,1,2686,1028,1985,1,A5,0,2023-05-31
5,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,1965,1113,,R3,"1235 FOREST HILL ROAD, 2B",2B,10314,1,,1,,,2015,1,R3,504000,2023-05-31
5,WILLOWBROOK,44 CONDO PARKING,4,1965,1155,,RG,"1235 FOREST HILL ROAD, P32",P32,10314,,1,1,,,2015,4,RG,504000,2023-05-31
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS,1,1975,103,,A5,172 OAKVILLE STREET,,10314,1,0,1,2346,1368,1978,1,A5,0,2023-05-31
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,2229,40,,B2,32 SPEEDWELL AVENUE,,10314,2,0,2,4000,2440,1975,1,B2,590585,2023-05-31
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2231,23,,A1,137 SOMMER AVENUE,,10314,1,0,1,8100,992,1910,1,A1,660000,2023-05-31
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2236,52,,A5,38 DANNY COURT,,10314,1,0,1,1710,1800,2003,1,A5,575000,2023-05-31
5,NEW SPRINGVILLE,12 CONDOS - WALKUP APARTMENTS,2,2363,1023,,R2,"15 GADSEN PLACE, 2C",2C,10314,1,,1,,,1974,2,R2,305000,2023-05-31
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2906,35,,A1,729 TARGEE STREET,,10304,1,0,1,3850,1096,1915,1,A1,520000,2023-05-31
5,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2988,21,,B2,57 REYNOLDS STREET,,10305,2,0,2,5000,1760,1901,1,B2,10,2023-05-31
5,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2991,11,,B2,437 CLIFTON AVENUE,,10305,2,0,2,5000,2520,2010,1,B2,10,2023-05-31
5,ROSEBANK,05 TAX CLASS 1 VACANT LAND,1B,2991,57,,V0,N/A VIRGINIA AVENUE,,10305,0,0,0,14800,0,,1,V0,10,2023-05-31
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3610,43,,B2,212 GREELEY AVENUE,,10306,2,0,2,6000,1175,1950,1,B2,855000,2023-05-31
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3683,53,,B2,376 JEFFERSON AVENUE,,10306,2,0,2,4800,2496,1970,1,B2,960000,2023-05-31
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4377,56,,A2,148 AMBER STREET,,10306,1,0,1,4165,1144,1960,1,A2,747900,2023-05-31
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,4575,135,,B9,260 SANDALWOOD DRIVE,,10308,2,0,2,2900,2470,1985,1,B9,0,2023-05-31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,38,,A5,17 JUMEL STREET,,10308,1,0,1,2625,1440,2001,1,A5,718500,2023-05-31
5,GREAT KILLS-BAY TERRACE,09 COOPS - WALKUP APARTMENTS,2,5090,35,,C6,"3482 AMBOY ROAD, 2A",,10306,,,,,,1977,2,C6,317500,2023-05-31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5230,58,,A5,476 ARMSTRONG AVENUE,,10308,1,0,1,2375,1072,1965,1,A5,0,2023-05-31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,301,,A5,128 STIEG AVENUE,,10308,1,0,1,2600,1280,1997,1,A5,675000,2023-05-31
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5461,14,,B2,83 FERN AVENUE,,10308,2,0,2,5740,2164,1965,1,B2,0,2023-05-31
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5471,62,,B2,47 EAST SCRANTON AVENUE,,10308,2,0,2,4300,1656,1965,1,B2,764000,2023-05-31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5515,90,,A5,59 BARTLETT AVENUE,,10312,1,0,1,2500,1096,1965,1,A5,0,2023-05-31
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5694,42,,B2,813 CARLTON BOULEVARD,,10312,2,0,2,6813,2851,2022,1,B2,1374638,2023-05-31
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6049,116,,A5,106 BOULDER STREET,,10312,1,0,1,2000,2056,1987,1,A5,10,2023-05-31
5,PRINCES BAY,02 TWO FAMILY DWELLINGS,1,6671,56,,B2,252 HOLTEN AVENUE,,10309,2,0,2,10228,4100,1989,1,B2,1247500,2023-05-31
5,WOODROW,02 TWO FAMILY DWELLINGS,1,6933,64,,B2,45 LENEVAR AVENUE,,10309,2,0,2,4520,1980,1979,1,B2,890000,2023-05-31
5,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,170,,A5,30 TOPSIDE LANE,,10309,1,0,1,1550,2650,2006,1,A5,790000,2023-05-31
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7888,90,,B2,261 CHELSEA STREET,,10307,2,0,2,9500,4286,1989,1,B2,0,2023-05-31
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,20,,A2,261 BREHAUT AVE,,10307,1,0,1,2650,996,1925,1,A2,406000,2023-05-31
5,NEW BRIGHTON-ST. GEORGE,41 TAX CLASS 4 - OTHER,4,2,759,,Z9,7 BANK STREET,,10301,0,1,1,21445,450,1930,4,Z9,2350000,2023-06-01
5,NEW BRIGHTON-ST. GEORGE,31 COMMERCIAL VACANT LAND,4,2,767,,V1,N/A BANK STREET,,10301,0,0,0,21424,0,,4,V1,2350000,2023-06-01
5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,41,7,,B2,42 LAYTON AVENUE,,10301,2,0,2,3100,2222,1920,1,B2,360000,2023-06-01
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,151,69,,A9,807 CASTLETON AVENUE,,10310,1,0,1,2020,1600,1930,1,A9,0,2023-06-01
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,153,25,,A1,408 DAVIS AVENUE,,10310,1,0,1,5000,1128,1925,1,A1,0,2023-06-01
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,390,104,,B2,37 ELDRIDGE AVENUE,,10302,2,0,2,3400,1298,1920,1,B2,540000,2023-06-01
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,473,11,,B2,450 LIVERMORE AVENUE,,10314,2,0,2,4000,2152,1970,1,B2,0,2023-06-01
5,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS,1,569,252,,A2,20 TOMPKINS CIRCLE,,10301,1,0,1,6222,1080,1955,1,A2,637500,2023-06-01
5,MANOR HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,696,310,,V0,N/A LINCOLN STREET,,10314,0,0,0,5740,0,,1,V0,0,2023-06-01
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,696,313,,A1,127 LINCOLN STREET,,10314,1,0,1,5760,3000,1980,1,A1,0,2023-06-01
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,945,69,,A5,10 SYDNEY PLACE,,10306,1,0,1,4000,1340,1920,1,A5,0,2023-06-01
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,1,,A1,3037 RICHMOND ROAD,,10306,1,0,1,5468,3098,1901,1,A1,10,2023-06-01
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,4,1095,30,,M1,1626 CASTLETON AVENUE,,10302,1,0,1,2500,2250,1931,1,A1,560000,2023-06-01
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1246,31,,A5,255 LOCKMAN AVENUE,,10303,1,0,1,2600,1568,1988,1,A5,0,2023-06-01
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,1501,50,,B2,305 CASWELL AVENUE,,10314,2,0,2,4040,2548,1965,1,B2,0,2023-06-01
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1595,105,,A2,52 LANDER AVENUE,,10314,1,0,1,6240,974,1950,1,A2,870000,2023-06-01
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,543,,A5,118 BIRCH ROAD,,10303,1,0,1,1900,1440,1975,1,A5,10,2023-06-01
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1673,38,,B2,52 SPARTAN AVENUE,,10303,2,0,2,3240,2410,1973,1,B2,903000,2023-06-01
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2377,27,,A5,199 BRAISTED AVENUE,,10314,1,0,1,2500,1296,1980,1,A5,0,2023-06-01
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2384,19,,A5,193 MERRYMOUNT STREET,,10314,1,0,1,3040,1360,1970,1,A5,245995,2023-06-01
5,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,378,,A2,53 PARK HILL COURT,,10304,1,0,1,4050,780,1955,1,A2,579000,2023-06-01
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3557,1,,A2,153 HULL AVENUE,,10306,1,0,1,4000,864,1950,1,A2,585000,2023-06-01
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5120,33,,B2,515 O'GORMAN AVENUE,,10308,2,0,2,4102,2744,1997,1,B2,999999,2023-06-01
5,GREAT KILLS,09 COOPS - WALKUP APARTMENTS,2,5229,7,,C6,"475 ARMSTRONG AVENUE, B2",,10308,,,,,,1974,2,C6,200000,2023-06-01
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5240,57,,A2,282 PACIFIC AVENUE,,10312,1,0,1,4000,1178,1955,1,A2,0,2023-06-01
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,87,,A5,20 LADD AVENUE,,10312,1,0,1,1290,2500,1989,1,A5,417100,2023-06-01
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,27,,B2,140 SINCLAIR AVENUE,,10312,2,0,2,4000,2368,1965,1,B2,1020000,2023-06-01
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6300,66,,A3,221 DELMAR AVENUE,,10312,1,0,1,6000,1932,1970,1,A3,0,2023-06-01
5,PRINCES BAY,02 TWO FAMILY DWELLINGS,1,6740,53,,B2,111 EVERETT AVENUE,,10309,2,0,2,5000,2600,1995,1,B2,0,2023-06-01
5,PRINCES BAY,02 TWO FAMILY DWELLINGS,1,6944,88,,B2,26 DEPEW PLACE,,10309,2,0,2,13650,2656,1983,1,B2,10,2023-06-01
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7850,24,,A1,110 JOLINE AVENUE,,10307,1,0,1,9000,1384,1910,1,A1,787500,2023-06-01
5,NEW BRIGHTON-ST. GEORGE,10 COOPS - ELEVATOR APARTMENTS,2,1,216,,D0,"20 BAY STREET LANDING, 1H",,10301,,,,,,1984,2,D0,500000,2023-06-02
5,NEW BRIGHTON-ST. GEORGE,10 COOPS - ELEVATOR APARTMENTS,2,1,216,,D0,"20 BAY STREET LANDING, B1D",,10301,,,,,,1984,2,D0,430000,2023-06-02
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,74,55,,A1,160 CLINTON AVENUE,,10301,1,0,1,18404,3898,1925,1,A1,1200000,2023-06-02
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,314,421,,A1,21 HARDIN AVENUE,,10310,1,0,1,14850,2821,1920,1,A1,0,2023-06-02
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,346,226,,A0,46 STURGES STREET,,10314,1,0,1,4880,1100,1955,1,A0,705000,2023-06-02
5,STAPLETON,22 STORE BUILDINGS,4,524,30,,K4,644 BAY STREET,,10304,2,1,3,2538,2960,1931,4,K4,655000,2023-06-02
5,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS,1,579,169,,A9,41 CHESTER PLACE,,10304,1,0,1,2500,3840,1989,1,A9,517536,2023-06-02
5,CONCORD,02 TWO FAMILY DWELLINGS,1,624,44,,B9,51 CEDAR TERRACE,,10304,2,0,2,4218,1728,1975,1,B9,685000,2023-06-02
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1136,17,,A2,149 DIXON AVENUE,,10303,1,0,1,4323,1196,1955,1,A2,655000,2023-06-02
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1196,88,,A2,194 VAN NAME AVENUE,,10303,1,0,1,12400,1650,1930,1,A2,680000,2023-06-02
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS,1,1981,24,,A5,42 BOONE STREET,,10314,1,0,1,2500,1292,1970,1,A5,0,2023-06-02
5,NEW SPRINGVILLE,31 COMMERCIAL VACANT LAND,4,2102,102,,V1,2086 RICHMOND AVENUE,,10314,0,0,0,10080,0,,4,V1,840000,2023-06-02
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2371,87,,A5,52 BOGOTA STREET,,10314,1,0,1,1800,1160,1993,1,A5,655000,2023-06-02
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2395,50,,B2,548 KLONDIKE AVENUE,,10314,2,0,2,4268,2328,1970,1,B2,995000,2023-06-02
5,NEW SPRINGVILLE,13 CONDOS - ELEVATOR APARTMENTS,2,2450,2081,,R4,"5 WINDHAM LOOP, 4B",4B,10314,1,,1,,,1979,2,R4,275000,2023-06-02
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,141,,A5,53 RIDGEWAY AVENUE,,10314,1,0,1,1871,1308,2004,1,A5,620000,2023-06-02
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,53,,A5,41 SHELLEY AVENUE,,10314,1,0,1,2500,1400,1988,1,A5,289750,2023-06-02
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3006,3,,A5,258 ST JOHNS AVENUE,,10305,1,0,1,2400,1484,2021,1,A5,814600,2023-06-02
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3107,6,,A1,1101 TOMPKINS AVENUE,,10305,1,0,1,10100,3920,1930,1,A1,0,2023-06-02
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"35 VERA STREET, 216D",,10305,,,,,,1969,2,C6,106000,2023-06-02
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,3640,60,,A0,233 CLAWSON STREET,,10306,1,0,1,5000,1337,1955,1,A0,0,2023-06-02
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3729,41,,A5,1150 MASON AVE,,10306,1,0,1,2236,1716,2006,1,A5,720000,2023-06-02
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3735,42,,B2,179 KISWICK STREET,,10306,2,0,2,3000,1515,2017,1,B2,625000,2023-06-02
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3832,28,,A1,11 IONA STREET,,10305,1,0,1,3600,1520,1930,1,A1,700000,2023-06-02
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4403,1,,A3,41 CENTER STREET,,10306,1,0,1,6300,3223,2022,1,A1,0,2023-06-02
5,RICHMONDTOWN,05 TAX CLASS 1 VACANT LAND,1B,4403,29,,V0,3456 RICHMOND ROAD,,10306,0,0,0,6153,0,,1,V0,0,2023-06-02
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,133,,A5,371 TANGLEWOOD DRIVE,,10308,1,0,1,4830,1440,1984,1,A5,500000,2023-06-02
5,GREAT KILLS,04 TAX CLASS 1 CONDOS,1A,5190,1042,,R3,"42 YACHT CLUB COVE, 42",42,10308,1,,1,,,1971,1,R3,585000,2023-06-02
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5268,196,,B9,29 CREST LOOP,,10312,2,0,2,2880,2120,1990,1,B9,10,2023-06-02
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5286,55,,A2,137 ROBINSON AVENUE,,10312,1,0,1,4800,1000,1960,1,A2,0,2023-06-02
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5328,46,,A2,456 OAKDALE STREET,,10312,1,0,1,4000,1056,1965,1,A2,0,2023-06-02
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5478,34,,B2,3 EAST BRANDIS AVENUE,,10308,2,0,2,5800,2126,1970,1,B2,810000,2023-06-02
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,31,,A5,38 HALPIN AVENUE,,10312,1,0,1,1871,1090,1989,1,A5,590000,2023-06-02
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,15,,A2,5001 AMBOY ROAD,,10312,1,0,1,8360,988,1960,1,A2,679000,2023-06-02
5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6881,157,,B2,897 LAMONT AVENUE,,10309,2,0,2,5000,2690,2017,1,B2,0,2023-06-02
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7866,27,,B2,184 SPRAGUE AVENUE,,10307,2,0,2,3520,2570,2005,1,B2,825000,2023-06-02
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8024,1,,A1,183 YETMAN AVENUE,,10307,1,0,1,2980,840,1901,1,A1,480000,2023-06-02
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,140,,A1,34 VAN BRUNT STREET,,10312,1,0,1,8000,2448,1925,1,A1,445125,2023-06-03
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6402,39,,A2,10 ALLEN PLACE,,10312,1,0,1,6000,2040,1952,1,A2,650000,2023-06-03
5,NEW BRIGHTON-ST. GEORGE,30 WAREHOUSES,4,1,10,,E1,139 BAY STREET,,10301,0,1,1,5716,18965,1884,4,E1,1800000,2023-06-05
5,NEW BRIGHTON-ST. GEORGE,31 COMMERCIAL VACANT LAND,4,1,17,,V1,N/A BAY STREET,,10301,0,0,0,780,0,,4,V1,1800000,2023-06-05
5,NEW BRIGHTON-ST. GEORGE,31 COMMERCIAL VACANT LAND,4,1,18,,V1,N/A BAY STREET,,10301,0,0,0,520,0,,4,V1,1800000,2023-06-05
5,NEW BRIGHTON-ST. GEORGE,31 COMMERCIAL VACANT LAND,4,1,19,,V1,N/A BAY STREET,,10301,0,0,0,278,0,,4,V1,1800000,2023-06-05
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,585,43,,A1,99 MARION AVENUE,,10304,1,0,1,6321,2700,1901,1,A1,1300000,2023-06-05
5,GRYMES HILL,02 TWO FAMILY DWELLINGS,1,616,12,,B9,27 TESSA COURT,,10304,2,0,2,1442,2280,2004,1,B9,510400,2023-06-05
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,694,359,,A2,118 LORTEL AVENUE,,10314,1,0,1,2035,552,1945,1,A2,338985,2023-06-05
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS,1,825,64,,A1,69 BIRCHARD AVENUE,,10314,1,0,1,4000,1440,1965,1,A1,670000,2023-06-05
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,1992,150,,B9,17 ANJALI LOOP,,10314,2,0,2,2604,1400,2000,1,B9,759000,2023-06-05
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2375,34,,A5,962 ROCKLAND AVENUE,,10314,1,0,1,2370,1426,2022,1,A5,799326,2023-06-05
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,4,,A5,177A PIERCE STREET,,10304,1,0,1,888,1248,1986,1,A5,0,2023-06-05
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3006,4,,A5,256 ST JOHNS AVENUE,,10305,1,0,1,2400,1484,2021,1,A5,803399,2023-06-05
5,GRASMERE,04 TAX CLASS 1 CONDOS,1A,3173,1068,,R3,25 ALAN LOOP,,10304,1,,1,,,1980,1,R3,0,2023-06-05
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3371,2,,A5,437 RARITAN AVENUE,,10305,1,0,1,1383,780,1908,1,A5,505000,2023-06-05
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3378,29,,A5,388 CROMWELL AVE,,10305,1,0,1,1500,1340,2001,1,A5,0,2023-06-05
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3709,50,,A5,521 NAUGHTON AVENUE,,10305,1,0,1,2500,1152,1980,1,A5,718000,2023-06-05
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3716,50,,B9,457 STOBE AVENUE,,10306,2,0,2,2442,2176,1980,1,B9,0,2023-06-05
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4035,117,,A5,600 NEW DORP LANE,,10306,1,0,1,2314,1148,1960,1,A5,600000,2023-06-05
5,NEW DORP,22 STORE BUILDINGS,4,4203,35,,K4,118 ROSE AVENUE,,10306,1,2,3,1800,1932,1993,4,K4,600000,2023-06-05
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5312,36,,A5,65 ARMSTRONG AVENUE,,10308,1,0,1,2121,1044,1975,1,A5,485000,2023-06-05
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5363,55,,A1,1481 ARDEN AVENUE,,10312,1,0,1,6000,2528,1965,1,A1,0,2023-06-05
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5439,85,,B2,308 DEWEY AVENUE,,10308,2,0,2,3325,2208,1994,1,B2,865000,2023-06-05
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5668,107,,B9,232 SHOTWELL AVENUE,,10312,2,0,2,3625,1632,1980,1,B9,765000,2023-06-05
5,ARDEN HEIGHTS,04 TAX CLASS 1 CONDOS,1A,6024,1042,,R3,"109A LISA LANE, A",A,10312,1,,1,,,1983,1,R3,360000,2023-06-05
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6338,64,,A2,605 HUGUENOT AVENUE,,10312,1,0,1,4000,2134,1975,1,A2,0,2023-06-05
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6377,18,,A1,138 EYLANDT ST,,10312,1,0,1,6000,3040,1987,1,A1,1160000,2023-06-05
5,PRINCES BAY,01 ONE FAMILY DWELLINGS,1,6975,110,,A1,32 MAGUIRE AVENUE,,10309,1,0,1,6960,1610,1910,1,A1,815000,2023-06-05
5,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,247,,B2,208 MASON BOULEVARD,,10309,2,0,2,5000,2742,2008,1,B2,0,2023-06-05
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7911,43,,B2,214 CHELSEA STREET,,10307,2,0,2,5400,2700,1988,1,B2,1275000,2023-06-05
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,128,26,,A1,767 BRIGHTON AVENUE,,10301,1,0,1,4264,1332,1930,1,A1,399500,2023-06-06
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,802,96,,A1,17 MONROE PLACE,,10314,1,0,1,4100,2170,1970,1,A1,767500,2023-06-06
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,171,,A1,75 HUNTON STREET,,10304,1,0,1,6000,1671,1935,1,A1,930000,2023-06-06
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS,1,1249,82,,B2,356 HARBOR ROAD,,10303,2,0,2,2880,2000,1920,1,B2,655000,2023-06-06
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1574,138,,A1,43 COMMERCE STREET,,10314,1,0,1,4200,1898,1970,1,A1,0,2023-06-06
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,4021,,R3,"369 WINDHAM LOOP, N/A",,10314,1,,1,,,1979,1,R3,0,2023-06-06
