BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
Bronx,BELMONT,02  TWO FAMILY HOMES,1,3114,4,,B2,2306 PROSPECT AVENUE,,10458,2,0,2,3486,2358,1899,1,B2,0,2005-04-29
Bronx,BELMONT,02  TWO FAMILY HOMES,1,3114,4,,B2,2306 PROSPECT AVENUE,,10458,2,0,2,3486,2358,1899,1,B2,490000,2005-03-28
Bronx,HIGHBRIDGE/MORRIS HEIGHTS,03  THREE FAMILY HOMES,1,2516,147,,C0,1193 NELSON AVENUE,,10452,3,0,3,3337,3000,1994,1,C0,0,2005-11-07
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2608,9,,S2,3394 3 AVENUE,,10456,2,1,3,1925,3340,1901,1,S2,292500,2005-06-09
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2608,9,,S2,3394 3 AVENUE,,10456,2,1,3,1925,3340,1901,1,S2,292500,2005-06-09
Bronx,MORRISANIA/LONGWOOD,03  THREE FAMILY HOMES,1,2651,33,,C0,1133 FOREST AVENUE,,10456,3,0,3,1748,3055,1910,1,C0,0,2005-05-12
Bronx,MORRISANIA/LONGWOOD,03  THREE FAMILY HOMES,1,2651,33,,C0,1133 FOREST AVENUE,,10456,3,0,3,1748,3055,1910,1,C0,0,2005-03-03
Bronx,PARKCHESTER,13  CONDOS - ELEVATOR APARTMENTS,2,3944,4033,,R4,1591 METROPOLITAN AVENUE,6F,10462,1,0,1,0,0,0,2,R4,72500,2005-08-01
Bronx,PARKCHESTER,13  CONDOS - ELEVATOR APARTMENTS,2,3944,4766,,R4,11 METROPOLITAN OVAL,4E,10462,1,0,1,0,0,0,2,R4,125000,2005-06-29
Staten Island,CONCORD,01  ONE FAMILY HOMES,1,564,30,,A1,58 LAUREL AVENUE,,10304,1,0,1,3050,1116,1901,1,A1,0,2005-11-07
Staten Island,NEW DORP,01  ONE FAMILY HOMES,1,4058,251,,A2,748 TYSENS LANE,,10306,1,0,1,3906,1873,1960,1,A2,625000,2005-07-22
Manhattan,CHELSEA,03  THREE FAMILY HOMES,1,764,15,,C0,241 WEST 14 STREET,,10011,3,0,3,3011,7830,1930,1,C0,8250000,2006-11-21
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,27,1044,,R4,55 WALL STREET,700,10005,1,0,1,0,0,0,2,R4,1851964,2006-12-01
Manhattan,HARLEM-CENTRAL,03  THREE FAMILY HOMES,1,1937,11,,C0,251 WEST 131 STREET,,10027,3,0,3,1699,3200,1910,1,C0,999990,2006-12-07
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2B,1953,59,,C1,372 WEST 127 STREET,20,10027,10,0,10,3014,9685,1901,2,C1,0,2006-10-25
Manhattan,MANHATTAN VALLEY,07  RENTALS - WALKUP APARTMENTS,2B,1847,59,,C7,2107 FREDERICK DOUGLASS B,,10026,9,1,10,2375,8605,1900,2,C7,3944000,2006-05-10
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,2,1287,1040,,R4,641 5 AVENUE,26H,10022,1,0,1,0,0,0,2,R4,0,2006-01-26
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST 55TH ST,1035,10022,0,1,1,0,0,1903,2,R4,0,2006-06-15
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST 55TH ST,1035,10022,0,1,1,0,0,1903,2,R4,0,2006-06-15
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST 55TH ST,1035,10022,0,1,1,0,0,1903,2,R4,0,2006-06-15
Manhattan,MIDTOWN WEST,13  CONDOS - ELEVATOR APARTMENTS,2,1020,1122,,R4,1600 BROADWAY,7E,10019,1,0,1,0,0,0,2,R4,672045,2006-06-14
Manhattan,MIDTOWN WEST,22  STORE BUILDINGS,4,1009,37,,H2,102 WEST 57 STREET,,10019,0,2,2,7532,112850,2007,4,K2,46200000,2006-06-08
Manhattan,UPPER WEST SIDE (59-79),13  CONDOS - ELEVATOR APARTMENTS,2,1171,2111,,R4,240 RIVERSIDE BOULEVARD,10A-T,10069,1,0,1,0,0,0,2,R4,3042375,2006-06-01
Manhattan,UPPER WEST SIDE (96-116),13  CONDOS - ELEVATOR APARTMENTS,2,1868,1240,,R4,275 WEST 96TH STREET,25F,10025,1,0,1,0,0,0,2,R4,0,2006-12-20
Brooklyn,BEDFORD STUYVESANT,01  ONE FAMILY HOMES,1,1774,19,,A9,26 PULASKI STREET,,11206,1,0,1,2123,2025,1910,1,A9,0,2006-06-21
Brooklyn,BEDFORD STUYVESANT,03  THREE FAMILY HOMES,1,1708,41,,C0,774 HERKIMER STREET,,11233,3,0,3,2021,4815,2004,1,C0,585000,2006-05-24
Brooklyn,CANARSIE,02  TWO FAMILY HOMES,1,8055,56,,B2,57 STILLWELLS PLACE,,11236,2,0,2,6760,1802,1935,1,B2,600000,2006-09-01
Brooklyn,CLINTON HILL,02  TWO FAMILY HOMES,1,2018,2,,B3,277 ST JAMES PLACE,,11238,2,0,2,1275,2920,1910,1,B3,90000,2006-08-29
Brooklyn,CLINTON HILL,02  TWO FAMILY HOMES,1,2018,2,,B3,277 ST JAMES PLACE,,11238,2,0,2,1275,2920,1910,1,B3,90000,2006-08-29
Brooklyn,DOWNTOWN-FULTON FERRY,13  CONDOS - ELEVATOR APARTMENTS,2,45,1181,,R4,70 WASHINGTON STREET,10E,11201,1,0,1,0,0,1916,2,R4,681000,2006-07-11
Brooklyn,EAST NEW YORK,07  RENTALS - WALKUP APARTMENTS,2A,3837,33,,C4,554 GEORGIA AVENUE,,11207,4,0,4,2550,3198,1930,2,C4,0,2006-07-07
Brooklyn,EAST NEW YORK,07  RENTALS - WALKUP APARTMENTS,2A,3837,33,,C4,554 GEORGIA AVENUE,,11207,4,0,4,2550,3198,1930,2,C4,0,2006-04-06
Brooklyn,FLATBUSH-NORTH,01  ONE FAMILY HOMES,1,4824,23,,A5,112 EAST 45TH STREET,,11203,1,0,1,2000,1440,1940,1,A5,278100,2006-11-10
Queens,EAST ELMHURST,01  ONE FAMILY HOMES,1,1696,24,,B3,32-36 102 STREET,,11369,2,0,2,4000,3000,1910,1,A1,0,2006-03-20
Queens,EAST ELMHURST,03  THREE FAMILY HOMES,1,1691,20,,C0,31-22 105 STREET,,11369,3,0,3,3000,2280,1920,1,C0,770000,2006-10-19
Queens,ELMHURST,01  ONE FAMILY HOMES,1,2814,93,,A1,57-65 75 STREET,,11379,1,0,1,19436,3024,1975,1,A1,788000,2006-01-03
Queens,ELMHURST,06  TAX CLASS 1 - OTHER,1,1602,66,,G0,94-47 46 AVENUE,,11373,0,0,0,2500,0,1901,1,G0,0,2006-06-05
Queens,GLENDALE,02  TWO FAMILY HOMES,1,3586,8,,B1,75-16 62ND STREET,,11385,2,0,2,1948,2280,1910,1,B1,655000,2006-09-25
Queens,GLENDALE,13  CONDOS - ELEVATOR APARTMENTS,2,3706,1042,,R4,76-18 69 PLACE,PHB,11385,1,0,1,0,0,1930,2,R4,403572,2006-08-21
Queens,HOLLIS,01  ONE FAMILY HOMES,1,9900,42,,B3,91-28 182 PLACE,,11423,2,0,2,2500,1554,1920,1,A1,477000,2006-05-08
Queens,HOLLIS,29  COMMERCIAL GARAGES,4,10443,14,,G2,91-12 189 STREET,,11423,0,1,1,3365,2340,1931,4,G2,200000,2006-07-28
Queens,HOWARD BEACH,05  TAX CLASS 1 VACANT LAND,1B,14243,1115,,V0,DAVENPORT COURT,,11414,0,0,0,991,0,0,1,V0,45000,2006-12-14
Queens,JACKSON HEIGHTS,02  TWO FAMILY HOMES,1,1128,12,,B1,30-14 80TH STREET,,11370,2,0,2,2700,1892,1955,1,B1,803400,2006-01-31
Queens,OZONE PARK,02  TWO FAMILY HOMES,1,9041,75,,B1,95-27 WOODHAVEN COURT,,11416,2,0,2,2627,1700,1940,1,B1,465000,2006-06-14
Queens,QUEENS VILLAGE,01  ONE FAMILY HOMES,1,7942,42,,A1,86-21 233 STREET,,11427,1,0,1,3325,1541,1920,1,A1,520000,2006-09-29
Queens,QUEENS VILLAGE,01  ONE FAMILY HOMES,1,10637,16,,A1,213-16 91 AVENUE,,11428,1,0,1,10752,1024,1920,1,A1,540000,2006-12-28
Queens,QUEENS VILLAGE,01  ONE FAMILY HOMES,1,11099,27,,A1,104-23 214 STREET,,11429,1,0,1,3500,1402,1940,1,A1,432000,2006-11-28
Queens,REGO PARK,01  ONE FAMILY HOMES,1,3090,53,,A1,61-35 AUSTIN STREET,,11374,1,0,1,3440,1344,1925,1,A1,545000,2006-07-10
Queens,RICHMOND HILL,01  ONE FAMILY HOMES,1,9601,74,,A5,107-31 121 STREET,,11419,1,0,1,2000,1305,1920,1,A5,425000,2006-02-08
Queens,RICHMOND HILL,02  TWO FAMILY HOMES,1,9384,57,,B1,104-09 94TH   AVENUE,,11416,2,0,2,2000,2296,1920,1,B1,0,2006-12-09
Queens,RICHMOND HILL,02  TWO FAMILY HOMES,1,9384,57,,B1,104-09 94TH   AVENUE,,11416,2,0,2,2000,2296,1920,1,B1,636000,2006-12-08
Queens,SO. JAMAICA-BAISLEY PARK,01  ONE FAMILY HOMES,1,12026,85,,B3,119-57 INWOOD STREET,,11436,2,0,2,3539,1652,1930,1,A1,0,2006-04-18
Queens,SO. JAMAICA-BAISLEY PARK,01  ONE FAMILY HOMES,1,12026,85,,B3,119-57 INWOOD STREET,,11436,2,0,2,3539,1652,1930,1,A1,351101,2006-03-29
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10257,70,,A1,173-09 109 AVENUE,,11433,1,0,1,4000,1976,1920,1,A1,360000,2006-11-14
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11601,43,,A1,120-01 111TH AVENUE,,11420,1,0,1,2242,1246,1930,1,A1,390000,2006-12-14
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11601,43,,A1,120-01 111 AVENUE,,11420,1,0,1,2242,1246,1930,1,A1,0,2006-04-10
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11665,24,,A5,115-36 122ND   STREET,,11420,1,0,1,2080,1620,1955,1,A5,453680,2006-08-16
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11687,21,,A1,116-30 LINCOLN STREET,,11420,1,0,1,2470,1316,1930,1,A1,675000,2006-05-02
Queens,SPRINGFIELD GARDENS,01  ONE FAMILY HOMES,1,12578,61,,A1,137-20 173RD STREET,,11434,1,0,1,3897,1188,1940,1,A1,0,2006-12-29
Queens,SPRINGFIELD GARDENS,01  ONE FAMILY HOMES,1,12721,1,,A1,125-12 NEPTON STREET,,11413,1,0,1,4080,2010,1925,1,A1,510000,2006-05-04
Queens,SPRINGFIELD GARDENS,01  ONE FAMILY HOMES,1,13022,102,,A1,137-66 WESTGATE STREET,,11413,1,0,1,2760,1504,1930,1,A1,370000,2006-05-19
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12651,42,,A2,195-01 120TH AVENUE,,11412,1,0,1,5030,1484,1950,1,A2,463500,2006-12-21
Queens,WOODHAVEN,01  ONE FAMILY HOMES,1,8993,60,,A1,96-16 91 DRIVE,,11421,1,0,1,2100,1264,1920,1,A1,572400,2006-08-04
Queens,WOODHAVEN,01  ONE FAMILY HOMES,1,8993,60,,A1,96-16 91ST   DRIVE,,11421,1,0,1,2100,1264,1920,1,A1,0,2006-08-04
Queens,WOODHAVEN,01  ONE FAMILY HOMES,1,8993,60,,A1,96-16 91 DRIVE,,11421,1,0,1,2100,1264,1920,1,A1,400000,2006-03-03
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4725,27,,S2,1473 HICKS STREET,,10469,2,1,3,2375,2304,1910,1,S2,500000,2006-02-10
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4934,56,,B3,1183 GRENADA PLACE,,10466,2,0,2,1685,1782,1941,1,B3,410000,2006-07-25
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4934,56,,B3,1183 GRENADA PLACE,,10466,2,0,2,1685,1782,1941,1,B3,410000,2006-07-25
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4982,15,,B1,4042 BAYCHESTER AVENUE,,10466,2,0,2,1875,2746,1965,1,B1,525000,2006-05-15
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4982,15,,B1,4042 BAYCHESTER AVENUE,,10466,2,0,2,1875,2746,1965,1,B1,525000,2006-05-15
Bronx,BELMONT,02  TWO FAMILY HOMES,1,3114,4,,B2,2306 PROSPECT AVENUE,,10458,2,0,2,3486,2358,1899,1,B2,550000,2006-02-24
Bronx,BRONXDALE,01  ONE FAMILY HOMES,1,4535,24,,A2,2742 WOODHULL AVENUE,,10469,1,0,1,4160,2168,1930,1,A2,0,2006-03-17
Bronx,BRONXDALE,01  ONE FAMILY HOMES,1,4535,24,,A2,2742 WOODHULL AVENUE,,10469,1,0,1,4160,2168,1930,1,A2,0,2006-03-17
Bronx,HIGHBRIDGE/MORRIS HEIGHTS,03  THREE FAMILY HOMES,1,2879,67,,C0,1864 LORING PLACE SOUTH,,10453,3,0,3,2796,3312,1920,1,C0,525000,2006-11-29
Bronx,HIGHBRIDGE/MORRIS HEIGHTS,29  COMMERCIAL GARAGES,4,2855,28,,G9,1261 JEROME AVENUE,,10452,0,1,1,2500,1525,1926,4,G9,400000,2006-11-27
Bronx,KINGSBRIDGE HTS/UNIV HTS,02  TWO FAMILY HOMES,1,3234,93,,B3,2260 HAMPDEN PLACE,,10468,2,0,2,2119,2200,1910,1,B3,398550,2006-05-19
Bronx,MORRISANIA/LONGWOOD,01  ONE FAMILY HOMES,1,2628,42,,B3,658 EAST 156 STREET,,10455,2,0,2,1650,2463,1901,1,A1,300000,2006-03-09
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2684,143,,B2,549 FOX STREET,,10455,2,0,2,2220,2340,1990,1,B2,0,2006-07-20
Bronx,PARKCHESTER,13  CONDOS - ELEVATOR APARTMENTS,2,3944,4766,,R4,11 METROPOLITAN OVAL,4E,10462,1,0,1,0,0,0,2,R4,148000,2006-03-22
Bronx,SOUNDVIEW,01  ONE FAMILY HOMES,1,3871,52,,B3,1339 CROES AVENUE,,10472,2,0,2,2500,1976,1925,1,A1,370000,2006-02-17
Staten Island,ANNADALE,01  ONE FAMILY HOMES,1,6221,61,,A1,15 JEANNETTE AVENUE,,10312,1,0,1,4640,3150,2006,1,A1,0,2006-12-14
Staten Island,ARROCHAR,02  TWO FAMILY HOMES,1,3108,28,,B1,274 MC CLEAN AVENUE,,10305,2,0,2,3000,1760,1935,1,B1,570000,2006-10-05
Staten Island,HUGUENOT,02  TWO FAMILY HOMES,1,6872,35,,B2,476 DARLINGTON AVENUE,,10309,2,0,2,3166,2292,2004,1,B2,702592,2006-01-04
Staten Island,MANOR HEIGHTS,01  ONE FAMILY HOMES,1,698,35,,A2,56 CROAK AVENUE,,10314,1,0,1,4180,2093,1965,1,A2,255000,2006-10-03
Staten Island,MANOR HEIGHTS,01  ONE FAMILY HOMES,1,918,252,,A9,65 MORSE AVENUE,,10314,1,0,1,6000,1524,1960,1,A9,710500,2006-10-23
Staten Island,MARINERS HARBOR,01  ONE FAMILY HOMES,1,1218,92,,A5,16 UNION COURT,,10303,1,0,1,798,968,1992,1,A5,286200,2006-10-10
Staten Island,MARINERS HARBOR,02  TWO FAMILY HOMES,1,1136,40,,B9,393 MORNINGSTAR ROAD,,10303,2,0,2,2400,1900,2004,1,B9,0,2006-08-22
Staten Island,SOUTH BEACH,01  ONE FAMILY HOMES,1,3412,26,,A1,40 MC LAUGHLIN STREET,,10305,1,0,1,4000,1550,1925,1,A1,467250,2006-06-12
Manhattan,CLINTON,13  CONDOS - ELEVATOR APARTMENTS,2,1090,1351,,R4,635 WEST 42ND STREET,15J,10036,1,0,1,0,0,2005,2,R4,697501,2007-09-26
Manhattan,FASHION,21  OFFICE BUILDINGS,4,763,65,,H2,342-344 WEST 40TH   STREET,,10018,0,1,1,3291,67130,2010,4,O9,8475000,2007-05-30
Manhattan,FASHION,23  LOFT BUILDINGS,4,837,23,,L1,29 WEST 35TH   STREET,,10001,0,16,16,6419,71180,1911,4,L1,30000000,2007-07-16
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,27,1044,,R4,55 WALL STREET,700,10005,1,0,1,0,0,0,2,R4,10,2007-04-06
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2,1917,27,,C5,107 WEST 132ND,,10027,11,0,11,1749,2625,1910,2,C5,1725000,2007-05-29
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST  55TH STREET,1035,10022,0,1,1,0,0,1903,2,R4,6400000,2007-03-21
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST  55TH STREET,1035,10022,0,1,1,0,0,1903,2,R4,6400000,2007-03-21
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,4,1290,1232,,R5,2 EAST  55TH STREET,1035,10022,0,1,1,0,0,1903,2,R4,6400000,2007-03-21
Manhattan,MIDTOWN WEST,13  CONDOS - ELEVATOR APARTMENTS,2,1020,1122,,R4,1600 BROADWAY,7E,10019,1,0,1,0,0,0,2,R4,825000,2007-01-18
Manhattan,MURRAY HILL,13  CONDOS - ELEVATOR APARTMENTS,2,892,1359,,R4,45 PARK AVENUE,1203,10016,1,0,1,0,0,2006,2,R4,2082321,2007-12-19
Manhattan,UPPER WEST SIDE (79-96),13  CONDOS - ELEVATOR APARTMENTS,2,1223,1226,,R4,100 WEST 93RD ST,25C,10025,1,0,1,0,0,1973,2,R4,356836,2007-03-30
Brooklyn,BUSHWICK,03  THREE FAMILY HOMES,1,3428,23,,C0,128 SCHAEFER STREET,,11207,3,0,3,1800,2430,1925,1,C0,0,2007-06-28
Brooklyn,BUSHWICK,03  THREE FAMILY HOMES,1,3428,23,,C0,128 SCHAEFER STREET,,11207,3,0,3,1800,2430,1925,1,C0,434272,2007-03-15
Brooklyn,EAST NEW YORK,02  TWO FAMILY HOMES,1,4480,29,,B1,LINDEN BOULEVARD,,11208,2,0,2,2000,3960,2004,1,B1,609500,2007-02-26
Brooklyn,EAST NEW YORK,02  TWO FAMILY HOMES,1,4505,119,,B1,864 EUCLID AVENUE,,11208,2,0,2,3132,2280,2006,1,B1,689000,2007-03-29
Brooklyn,EAST NEW YORK,03  THREE FAMILY HOMES,1,4360,44,,C0,929-933 CLEVELAND,,11208,3,0,3,6000,3265,2000,1,C0,0,2007-08-06
Brooklyn,FLATBUSH-NORTH,02  TWO FAMILY HOMES,1,1428,7,,B1,644 LEFFERTS AVENUE,,11203,2,0,2,2750,2480,1920,1,B1,0,2007-04-01
Brooklyn,FLATLANDS,01  ONE FAMILY HOMES,1,7794,29,,A1,1389 EAST 46TH STREET,,11234,1,0,1,2450,2080,1930,1,A1,565000,2007-10-26
Queens,ARVERNE,02  TWO FAMILY HOMES,1,16029,111,,B9,620 BEACH 69 STREET,,11692,2,0,2,2725,1644,1960,1,B9,480000,2007-07-17
Queens,ELMHURST,06  TAX CLASS 1 - OTHER,1,1602,66,,G0,94-47 46TH   AVENUE,,11373,0,0,0,2500,0,1901,1,G0,0,2007-07-06
Queens,FAR ROCKAWAY,01  ONE FAMILY HOMES,1,15614,75,,A5,332 BEACH 13 STREET,,11691,1,0,1,2600,896,1960,1,A5,0,2007-03-06
Queens,FAR ROCKAWAY,01  ONE FAMILY HOMES,1,15614,75,,A5,332 BEACH 13 STREET,,11691,1,0,1,2600,896,1960,1,A5,240000,2007-03-06
Queens,FAR ROCKAWAY,03  THREE FAMILY HOMES,1,15637,171,,C0,235 BEACH 19TH STREET,,11691,3,0,3,3263,2024,1960,1,C0,0,2007-10-10
Queens,FLUSHING-NORTH,01  ONE FAMILY HOMES,1,5255,57,,A1,33-28 171ST STREET,,11358,1,0,1,4000,2052,1935,1,A1,780000,2007-08-03
Queens,GLENDALE,01  ONE FAMILY HOMES,1,3847,10,,A5,87-37 UNION TURNPIKE,,11385,1,0,1,2500,1548,1925,1,A5,475860,2007-04-18
Queens,HOLLIS,01  ONE FAMILY HOMES,1,9900,42,,B3,91-28 182ND PLACE,,11423,2,0,2,2500,1554,1920,1,A1,556500,2007-10-01
Queens,HOLLISWOOD,01  ONE FAMILY HOMES,1,10505,85,,A2,85-14 PALO ALTO STREET,,11423,1,0,1,7125,5076,1955,1,A2,832100,2007-01-19
Queens,LITTLE NECK,01  ONE FAMILY HOMES,1,8221,154,,A1,248-43 THORNHILL AVENUE,,11362,1,0,1,5610,2400,1945,1,A0,0,2007-03-08
Queens,OZONE PARK,01  ONE FAMILY HOMES,1,9006,129,,A5,94-27 80TH STREET,,11416,1,0,1,2020,1328,1920,1,A5,490000,2007-01-17
Queens,QUEENS VILLAGE,01  ONE FAMILY HOMES,1,11174,59,,A0,104-01 225TH   STREET,,11429,1,0,1,4000,1094,1950,1,A0,400000,2007-12-26
Queens,RICHMOND HILL,01  ONE FAMILY HOMES,1,9503,29,,A1,102-14 VAN WYCK EXPWY SR W,,11419,1,0,1,2160,1280,1925,1,A1,250000,2007-06-19
Queens,RICHMOND HILL,03  THREE FAMILY HOMES,1,9299,24,,C0,91-12 110TH STREET,,11418,3,0,3,2000,1398,1920,1,C0,0,2007-04-16
Queens,RIDGEWOOD,02  TWO FAMILY HOMES,1,3483,17,,B3,67-30 FOREST AVENUE,,11385,2,0,2,1318,2200,1930,1,B3,525000,2007-06-11
Queens,ROSEDALE,02  TWO FAMILY HOMES,1,13435,17,,B2,147-35 SPRINGFIELD LANE,,11413,2,0,2,3414,2780,2000,1,B2,619000,2007-02-22
Queens,ROSEDALE,02  TWO FAMILY HOMES,1,13539,47,,B3,240-05 147TH AVENUE,,11422,2,0,2,4750,2304,1940,1,B3,736450,2007-02-12
Queens,SO. JAMAICA-BAISLEY PARK,01  ONE FAMILY HOMES,1,12026,85,,B3,119-57 INWOOD STREET,,11436,2,0,2,3539,1652,1930,1,A1,0,2007-07-23
Queens,SO. JAMAICA-BAISLEY PARK,02  TWO FAMILY HOMES,1,12026,85,,B3,119-57 INWOOD  ST,,11436,2,0,2,3539,1652,1930,1,B3,10,2007-10-09
Queens,SO. JAMAICA-BAISLEY PARK,02  TWO FAMILY HOMES,1,12044,55,,B2,120-33 146TH STREET,,11436,2,0,2,2500,1296,1960,1,B2,412000,2007-03-16
Queens,SO. JAMAICA-BAISLEY PARK,02  TWO FAMILY HOMES,1,12044,55,,B2,120-33 146TH STREET,,11436,2,0,2,2500,1296,1960,1,B2,0,2007-03-16
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10232,46,,A1,173-43 103RD   ROAD,,11433,1,0,1,2142,930,1920,1,A1,325000,2007-08-22
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10232,46,,A1,173-43 103RD   ROAD,,11433,1,0,1,2142,930,1920,1,A1,325000,2007-08-22
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10232,46,,A1,173-43 103 ROAD,,11433,1,0,1,2142,930,1920,1,A1,325000,2007-01-02
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10232,46,,A1,173-43 103 ROAD,,11433,1,0,1,2142,930,1920,1,A1,325000,2007-01-02
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11687,21,,A1,116-30 LINCOLN STREET,,11420,1,0,1,2470,1316,1930,1,A1,690000,2007-10-31
Queens,SPRINGFIELD GARDENS,01  ONE FAMILY HOMES,1,12578,61,,A1,137-20 173RD STREET,,11434,1,0,1,3897,1188,1940,1,A1,0,2007-02-02
Queens,SPRINGFIELD GARDENS,01  ONE FAMILY HOMES,1,12733,40,,A5,12228 SPRINGFIELD BLVD,,11413,1,0,1,2400,1260,1950,1,A5,0,2007-06-19
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12651,42,,A2,195-01 120TH AVENUE,,11412,1,0,1,5030,1484,1950,1,A2,0,2007-11-29
Bronx,BATHGATE,02  TWO FAMILY HOMES,1,3044,167,,B1,2008 BATHGATE AVENUE,,10457,2,0,2,2520,2340,1998,1,B1,540000,2007-04-27
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4934,56,,B3,1183 GRENADA PLACE,,10466,2,0,2,1685,1782,1941,1,B3,0,2007-12-30
Bronx,BAYCHESTER,02  TWO FAMILY HOMES,1,4934,56,,B3,1183 GRENADA PLACE,,10466,2,0,2,1685,1782,1941,1,B3,0,2007-12-30
Bronx,BELMONT,02  TWO FAMILY HOMES,1,3114,4,,B2,2306 PROSPECT AVENUE,,10458,2,0,2,3486,2358,1899,1,B2,550000,2007-05-16
Bronx,HIGHBRIDGE/MORRIS HEIGHTS,03  THREE FAMILY HOMES,1,2516,147,,C0,1193 NELSON AVENUE,,10452,3,0,3,3337,3000,1994,1,C0,0,2007-05-23
Bronx,HUNTS POINT,02  TWO FAMILY HOMES,1,2768,279,,B1,526 BARRETTO STREET,,10474,2,0,2,2500,2640,1935,1,B1,515000,2007-05-30
Bronx,MELROSE/CONCOURSE,07  RENTALS - WALKUP APARTMENTS,2B,2433,52,,C1,1072 FINDLAY AVENUE,,10456,9,0,9,3600,9056,1931,2,C1,375000,2007-10-24
Bronx,MELROSE/CONCOURSE,07  RENTALS - WALKUP APARTMENTS,2B,2433,52,,C1,1072 FINDLAY AVENUE,,10456,9,0,9,3600,9056,1931,2,C1,375000,2007-10-24
Bronx,MORRISANIA/LONGWOOD,03  THREE FAMILY HOMES,1,2651,33,,C0,1133 FOREST AVENUE,,10456,3,0,3,1748,3055,1910,1,C0,0,2007-04-13
Bronx,MORRISANIA/LONGWOOD,03  THREE FAMILY HOMES,1,2651,33,,C0,1133 FOREST AVENUE,,10456,3,0,3,1748,3055,1910,1,C0,585000,2007-04-13
Bronx,SCHUYLERVILLE/PELHAM BAY,01  ONE FAMILY HOMES,1,4193,54,,A1,1813 EDISON,,10461,1,0,1,2375,1232,1925,1,A1,0,2007-03-09
Bronx,SCHUYLERVILLE/PELHAM BAY,01  ONE FAMILY HOMES,1,4193,54,,A1,1813 EDISON AVENUE,,10461,1,0,1,2375,1232,1925,1,A1,439900,2007-03-09
Bronx,WESTCHESTER,01  ONE FAMILY HOMES,1,4082,20,,A2,1612 POPLAR STREET,,10461,1,0,1,2467,1900,1930,1,A2,0,2007-07-16
Bronx,WILLIAMSBRIDGE,02  TWO FAMILY HOMES,1,4878,8,,B3,1065 EAST 231 STREET,,10466,2,0,2,2188,1628,1925,1,B3,0,2007-05-10
Staten Island,ANNADALE,01  ONE FAMILY HOMES,1,6221,61,,A1,15 JEANNETTE AVENUE,,10312,1,0,1,4640,3150,2006,1,A1,799326,2007-01-17
Staten Island,BULLS HEAD,02  TWO FAMILY HOMES,1,1670,262,,B2,145 AMADOR STREET,,10303,2,0,2,4275,2688,1970,1,B2,0,2007-06-27
Staten Island,BULLS HEAD,02  TWO FAMILY HOMES,1,1670,262,,B2,145 AMADOR STREET,,10303,2,0,2,4275,2688,1970,1,B2,560000,2007-03-15
